sheet,date,recorder,collector,transect,treeSpecies,branchNum,catCount,catNumMin,catNumMax,lfCount,notes,,data entry notes
68,715,PD,ML,213,LIGOB,1,0,-,-,350,,,
68,715,PD,ML,213,LIGOB,2,1,K4449,K4449,350,,,
69,715,PD,HW; ML,213,LIGOB,1,0,-,-,300,,,
69,715,PD,HW; ML,213,LONMO,1,0,-,-,80,A,,
69,715,PD,HW; ML,213,ROSMU,1,1,K4450,K4450,130,,,
69,715,ML,HW; PD,213,LONMO,1,0,-,-,100,,,
69,715,ML,HW; PD,213,LONMO,1,0,-,-,90,A,,
69,715,ML,HW; PD,213,FRAAM,1,0,-,-,30,,,
69,715,ML,HW; PD,213,FRAAM,1,0,-,-,35,,,
69,715,ML,HW; PD,213,LONMO,1,0,-,-,100,,,
69,715,ML,HW; PD,213,MALXX,1,2,K4451,K4452,175,,,
69,715,ML,HW; PD,213,MALXX,2,5,K4453,K4457,100,,,
69,715,ML,HW; PD,213,MALXX,1,0,-,-,150,,,
69,715,ML,HW; PD,213,MALXX,2,2,K4458,K4459,200,,,
69,715,ML,HW; PD,213,LIGOB,1,0,-,-,80,,,
69,715,ML,HW; PD,213,ROSMU,1,0,-,-,90,,,
69,715,ML,HW; PD,213,ROSMU,1,0,-,-,70,,,
69,715,ML,HW; PD,213,ROSMU,1,0,-,-,100,,,
69,715,ML,HW; PD,213,FRAAM,1,0,-,-,25,,,
69,715,ML,HW; PD,213,ROSMU,1,0,-,-,200,,,
69,715,ML,HW; PD,213,ROSMU,1,1,K4460,K4460,180,,,
69,715,ML,HW; PD,213,FRAAM,1,0,-,-,200,,,
69,715,ML,HW; PD,213,LIGOB,1,0,-,-,120,,,
69,716,ML,PD; RG,214,VIBAC,1,0,-,-,45,,,
69,716,ML,PD; RG,214,AMEXX,1,0,-,-,125,,,
69,716,ML,PD; RG,214,AMEXX,2,0,-,-,50,,,
69,716,ML,PD; RG,214,PRUSE,1,0,-,-,75,,,
69,716,ML,PD; RG,214,VIBAC,1,0,-,-,110,,,
69,716,ML,PD; RG,214,VIBAC,1,0,-,-,100,A,,
69,716,ML,PD; RG,214,VIBAC,1,0,-,-,30,,,
69,716,ML,PD; RG,214,VIBAC,1,0,-,-,50,,,
69,716,ML,PD; RG,214,VIBAC,1,0,-,-,120,,,
69,716,ML,PD; RG,214,VIBAC,1,0,-,-,120,,,
69,716,ML,PD; RG,214,RUBXX,1,0,-,-,15,,,
69,716,ML,PD; RG,214,PRUSE,1,0,-,-,50,,,
70,716,ML,PD; RG,214,VIBAC,1,0,-,-,35,,,
70,716,ML,PD; RG,214,MALXX,1,0,-,-,75,,,
70,716,ML,PD; RG,214,PRUSE,1,0,-,-,70,,,
70,716,ML,PD; RG,214,VIBAC,1,0,-,-,100,A,,
70,716,ML,PD; RG,214,AMEXX,1,0,-,-,41,,,
70,716,ML,PD; RG,215,PRUSE,1,0,-,-,175,,,
70,716,ML,PD; RG,215,RUBXX,1,0,-,-,40,,,
70,716,ML,PD; RG,215,ROSMU,1,0,-,-,100,A,,
70,716,ML,PD; RG,215,BERTH,1,0,-,-,300,,,
70,716,ML,PD; RG,215,ROSMU,1,2,K4373,K4374,1000,,,
70,716,ML,PD; RG,215,FRAAM,1,0,-,-,45,,,
70,716,ML,PD; RG,215,ROSMU,1,0,-,-,110,,,
70,716,ML,PD; RG,215,RUBXX,1,0,-,-,15,,,
70,716,ML,PD; RG,215,PRUSE,1,0,-,-,75,,,
70,716,ML,PD; RG,215,MALXX,1,1,K4375,K4375,100,,,
70,716,ML,PD; RG,215,VIBAC,1,0,-,-,45,,,
70,716,ML,PD; RG,215,VIBAC,1,0,-,-,100,,,
70,716,ML,PD; RG,215,VIBDE,1,0,-,-,22,,,
70,716,ML,PD; RG,215,AMEXX,1,0,-,-,6,,,
70,716,ML,PD; RG,215,RUBXX,1,1,K4376,K4376,15,,,
70,716,ML,PD; RG,215,CRAXX,1,0,-,-,70,,,
70,716,ML,PD; RG,215,CRAXX,1,0,-,-,40,,,
70,716,ML,PD; RG,215,ROSMU,1,0,-,-,25,,,
70,716,ML,PD; RG,215,ROSMU,2,1,K4377,K4377,60,,,
70,716,ML,PD; RG,215,PRUSE,1,2,K4378,K4379,80,,,
70,716,ML,PD; RG,215,PRUSE,1,14,K4380,K4393,100,YIKES,,
70,716,ML,PD; RG,215,CRAXX,1,0,-,-,40,,,
70,716,ML,PD; RG,215,CRAXX,2,0,-,-,100,,,
70,716,ML,PD; RG,215,PRUSE,2,15,K4394,K4409,90,YIKES X2,,
70,716,ML,PD; RG,215,CRAXX,3,0,-,-,120,,,
70,716,ML,PD; RG,215,CRAXX,4,1,K4411,K4411,130,,,
70,716,ML,PD; RG,215,PRUSE,1,0,-,-,85,,,
70,716,ML,PD; RG,215,ROSMU,1,0,-,-,100,,,
71,721,ML,PD,220,MALXX,1,0,-,-,150,,,
71,721,ML,PD,220,MALXX,2,1,K4574,K4574,300,,,
71,721,ML,PD,220,MALXX,3,1,K4575,K4575,200,,,
71,721,ML,PD,220,EUOAL,1,1,K4576,K4576,95,,,
71,721,ML,PD,220,EUOAL,2,0,-,-,280,,,
71,721,ML,PD,220,BERTH,1,0,-,-,500,A,,
71,722,ML,HW,221,BERTH,1,0,-,-,200,,,
71,722,ML,HW,221,BERTH,1,0,-,-,250,A,,
71,722,ML,HW,221,VIBDI,1,0,-,-,200,A,,
71,722,ML,HW,221,VIBDI,1,0,-,-,450,,,
71,722,ML,HW,221,VIBDI,1,0,-,-,400,,,
71,722,ML,HW,221,VIBDI,1,0,-,-,100,A,,
71,722,ML,HW,221,VIBDI,1,0,-,-,95,A,,
71,722,ML,HW,221,VIBDI,1,0,-,-,130,A,,
71,722,ML,HW,221,VIBDI,1,0,-,-,120,A,,
71,722,ML,HW,221,VIBDI,1,0,-,-,125,A,,
71,722,ML,HW,221,VIBDI,2,0,-,-,200,A,,
71,722,ML,HW,221,VIBDI,1,0,-,-,150,A,,
71,722,ML,HW,221,VIBDI,1,0,-,-,120,,,
71,722,ML,HW,221,VIBDI,1,0,-,-,110,A,,
71,722,ML,HW,221,VIBDI,2,0,-,-,225,A,,
71,722,ML,HW,221,BERTH,1,0,-,-,650,A,,
71,722,ML,HW,221,BERTH,1,0,-,-,900,A,,
71,722,ML,HW,221,EUOAL,1,0,-,-,150,,,
71,722,ML,HW,221,VIBDI,1,0,-,-,75,A,,
71,722,ML,HW,221,VIBDI,1,0,-,-,150,,,
71,722,ML,HW,221,VIBDI,1,0,-,-,160,A,,
71,722,ML,HW,221,VIBDI,1,0,-,-,150,,,
71,722,ML,HW,221,VIBDI,1,0,-,-,150,A,,
71,722,ML,HW,221,VIBDI,1,0,-,-,215,A,,
71,722,ML,HW,221,VIBDI,1,1,K4594,K4594,180,A,,
71,722,ML,HW,221,VIBDI,1,0,-,-,160,A,,
71,722,ML,HW,221,VIBDI,1,0,-,-,250,A,,
72,721,PD,ML,219,FRAAM,1,0,-,-,60,A,,
72,721,PD,ML,219,BERTH,1,0,-,-,100,,,
72,721,ML,PD,219,FRAAM,1,0,-,-,70,,,
72,721,ML,PD,219,ROSMU,1,0,-,-,60,,,
72,721,ML,PD,219,ROSMU,1,0,-,-,40,,,
72,721,ML,PD,219,BERTH,1,0,-,-,200,,,
72,721,ML,PD,219,BERTH,1,0,-,-,150,A,,
72,721,ML,PD,219,RUBXX,1,0,-,-,60,,,
72,721,ML,PD,219,RUBXX,1,0,-,-,60,,,
72,721,ML,PD,219,MALXX,1,0,-,-,50,,,
72,721,ML,PD,219,MALXX,1,2,,,300,,,
72,721,ML,PD,219,MALXX,2,1,K4559,K4560,150,NUMBER ORDER HERE IS CORRECT,,
72,721,ML,PD,219,MALXX,1,1,K4562,K4562,100,NUMBER ORDER HERE IS CORRECT,,
72,721,ML,PD,219,MALXX,2,0,-,-,80,,,
72,721,ML,PD,219,MALXX,3,0,-,-,120,,,
72,721,ML,PD,219,MALXX,1,1,K4561,K4561,80,,,
72,721,ML,PD,219,BERTH,1,0,-,-,300,,,
72,721,ML,PD,219,MALXX,1,0,-,-,70,,,
72,721,ML,PD,219,MALXX,1,1,K4563,K4563,300,,,
72,721,ML,PD,219,BERTH,1,0,-,-,200,A,,
72,721,ML,PD,220,VIBAC,1,0,-,-,40,,,
72,721,ML,PD,220,LONMO,1,1,K4564,K4564,80,,,
72,721,ML,PD,220,ROSMU,1,0,-,-,150,,,
72,721,ML,PD,220,LONMO,1,1,K4566,K4566,175,,,
72,721,ML,PD,220,MALXX,1,1,K4567,K4567,120,,,
72,721,ML,PD,220,VIBDI,1,0,-,-,50,,,
72,721,ML,PD,220,MALXX,1,1,K4568,K4568,150,A,,
72,721,ML,PD,220,LONMO,1,0,-,-,125,,,
72,721,ML,PD,220,PRUSE,1,1,K4569,K4569,100,,,
72,721,ML,PD,220,PRUSE,2,3,K4570,K4572,250,,,
72,721,ML,PD,220,PRUSE,1,0,-,-,100,,,
72,721,ML,PD,220,PRUSE,1,1,K4573,K4573,100,,,
72,721,ML,PD,220,PRUSE,1,0,-,-,120,,,
73,719,ML,KD,216,LIGOB,1,0,-,-,170,,,
73,719,ML,KD,216,LIGOB,2,0,-,-,230,,,
73,719,ML,KD,216,LIGOB,3,0,-,-,200,,,
73,719,ML,KD,216,RUBXX,1,0,-,-,40,,,
73,719,ML,KD,216,RUBXX,1,0,-,-,35,,,
73,720,ML,PDDR,218,VIBDE,1,1,K4539,K4539,150,,,
73,720,ML,PDDR,218,PRUSE,1,0,-,-,80,,,
73,720,ML,PDDR,218,PRUSE,1,1,K4540,K4540,180,,,
73,720,ML,PDDR,218,LIGOB,1,0,-,-,400,A,,
73,720,ML,PDDR,218,PRUSE,1,0,-,-,150,,,
73,720,ML,PDDR,218,LONMO,1,0,-,-,150,,,
73,720,ML,PDDR,218,ROSMU,1,0,-,-,50,A,,
73,720,ML,PDDR,218,PRUSE,1,0,-,-,130,,,
73,720,ML,PDDR,218,PRUSE,1,0,-,-,100,,,
73,720,ML,PDDR,218,LONMO,1,0,-,-,110,,,
73,720,ML,PDDR,218,PRUSE,1,0,-,-,175,,,
73,720,ML,PDDR,218,PRUSE,1,0,-,-,130,A,,
73,720,ML,PDDR,218,PRUSE,2,2,K4541,K4542,250,,,
73,720,ML,PDDR,218,LIGOB,1,1,K4543,K4543,500,A,,
73,720,ML,PDDR,218,PRUSE,3,2,K4544,K4545,100,,,
73,720,ML,PDDR,218,LIGOB,1,0,-,-,400,,,
73,720,ML,PDDR,218,VIBLE,1,1,K4546,K4546,120,A,,
73,720,ML,PDDR,218,VIBLE,1,0,-,-,250,,,
73,720,ML,PDDR,218,VIBLE,1,0,-,-,100,,,
73,720,ML,PDDR,218,VIBLE,1,0,-,-,30,,,
73,720,ML,PDDR,218,LIGOB,1,0,-,-,150,,,
73,720,ML,PDDR,218,VIBSI,1,0,-,-,85,,,
73,720,ML,PDDR,218,VIBSI,1,0,-,-,100,,,
73,720,ML,PDDR,218,VIBSI,1,0,-,-,100,,,
73,720,ML,PDDR,218,FRAAM,1,0,-,-,80,,,
73,720,ML,PDDR,218,LIGOB,1,0,-,-,200,,,
73,720,ML,PDDR,218,LIGOB,1,0,-,-,300,,,
73,720,ML,PDDR,218,LIGOB,1,0,-,-,400,,,
74,716,ML,ML,215,BERTH,1,0,-,-,400,,,
74,716,ML,ML,215,BERTH,1,1,,,600,,,
74,719,ML,KD,216,MALXX,1,0,-,-,250,,,
74,719,ML,KD,216,MALXX,2,0,-,-,200,,,
74,719,ML,KD,216,MALXX,3,0,-,-,200,,,
74,719,ML,KD,216,LIGOB,1,0,-,-,300,A,,
74,719,ML,KD,216,ROSMU,1,1,,,150,,,
74,720,PD,DR,217,FRAAM,1,0,-,-,50,,,
74,720,PD,DR,217,FRAAM,1,0,-,-,40,,,
74,720,PD,DR,217,FRAAM,2,0,-,-,40,,,
74,720,PD,DR,217,ROSMU,1,0,-,-,60,A,,
74,720,PD,DR,217,ROSMU,1,1,,,90,,,
74,720,PD,DR,217,SAMCA,1,1,,,60,,,
74,720,PD,DR,217,SAMCA,1,0,-,-,50,,,
74,720,PD,DR,217,RUBXX,1,1,,,60,,,
74,720,PD,DR,217,RUBXX,1,0,-,-,30,,,
74,720,PD,DR,217,ROSMU,1,0,-,-,175,,,
74,720,PD,DR,217,FRAAM,1,0,-,-,65,,,
74,720,PD,DR,217,RUBXX,1,0,-,-,30,,,
74,720,PD,DR,217,ROSMU,1,1,,,300,SUN LEAVES; A,,
74,720,PD,DR,218,PRUSE,1,2,,,150,A,,
74,720,PD,DR,218,PRUSE,2,1,,,135,,,
74,720,PD,DR,218,ROSMU,1,0,-,-,100,A,,
74,720,PD,DR,218,ROSMU,1,0,-,-,110,A,,
74,720,PD,DR,218,RUBXX,1,0,-,-,40,,,
74,720,PD,DR,218,RUBXX,1,0,-,-,35,,,
74,720,PD,DR,218,LONMO,1,0,-,-,120,,,
74,720,PD,DR,218,LONMO,2,0,-,-,95,,,
74,720,PD,DR,218,ROSMU,1,2,,,60,,,
74,720,PD,DR,218,ROSMU,1,2,,,450,A,,
74,720,PD,DR,218,ROSMU,2,0,-,-,190,A,,
74,720,PD,DR,218,ROSMU,1,0,-,-,210,,,
74,720,PD,DR,218,VIBDE,1,0,-,-,80,A,,
75,722,ML,HW,221,BERTH,1,0,-,-,500,A,,
75,722,ML,HW,221,BERTH,1,0,-,-,400,A,,
75,722,ML,HW,221,BERTH,1,0,-,-,500,A,,
75,722,ML,HW,222,FRAAM,1,1,K4597,K4597,95,,,
75,722,ML,HW,222,BERTH,1,0,-,-,400,,,
75,722,ML,HW,222,BERTH,1,0,-,-,750,A,,
75,722,ML,HW,222,AMEXX,1,1,K4601,K4601,250,A,,
75,722,ML,HW,222,AMEXX,2,2,K4602,K4603,150,A,,
75,722,ML,HW,222,FRAAM,1,1,K4604,K4604,80,A,,
75,723,PD,ML,224,ROSMU,1,0,-,-,60,,,
75,726,ML,PDHW,225,BERTH,1,0,-,-,300,,,
75,726,ML,PDHW,225,VIBAC,1,0,-,-,65,,,
75,726,ML,PDHW,225,BERTH,2,0,-,-,150,,,
75,726,ML,PDHW,225,FRAAM,1,1,K4621,K4621,8,,,
75,726,ML,PDHW,225,VIBAC,1,0,-,-,45,A,,
75,726,ML,PDHW,225,VIBAC,1,0,-,-,70,,,
75,726,ML,HW,225,VIBAC,1,0,-,-,50,,,
75,726,ML,HW,225,VIBAC,1,0,-,-,100,,,
75,726,ML,HW,225,VIBAC,1,0,-,-,30,A,,
75,726,ML,HW,225,VIBAC,1,1,K4622,K4622,80,A,,
75,726,ML,HW,225,RUBXX,1,0,-,-,60,,,
75,726,ML,HW,225,FRAAM,1,1,K4623,K4623,15,A,,
75,726,ML,HW,225,VIBDI,1,0,-,-,300,A,,
75,726,ML,HW,225,VIBAC,1,0,-,-,110,A,,
75,726,ML,HW,225,VIBAC,1,0,-,-,120,A,,
75,726,ML,HW,225,BERTH,1,0,-,-,600,A,,
75,726,ML,HW,225,VIBAC,1,0,-,-,50,A,,
75,726,ML,HW,225,BERTH,1,2,K4624,K4625,650,A,,
75,726,ML,HW,225,VIBDI,1,0,-,-,200,A,,
75,726,ML,HW,225,BERTH,1,0,-,-,450,A,,
75,726,ML,HW,225,ROSMU,1,0,-,-,50,A,,
75,726,ML,HW,225,ROSMU,1,0,-,-,50,A,,
75,726,ML,HW,225,VIBAC,1,0,-,-,25,END OF TRANSECT,,
76,722,RP,PD,221,VIBDI,1,0,-,-,180,A,,
76,722,RP,PD,221,BERTH,1,0,-,-,300,A,,
76,722,RP,PD,221,BERTH,1,0,-,-,400,A,,
76,722,RP,PD,221,FRAAM,1,1,K4590,K4590,10,,,
76,722,RP,PD,221,BERTH,1,0,-,-,400,A,,
76,722,RP,PD,221,VIBDI,1,0,-,-,100,,,
76,722,RP,PD,221,VIBDI,2,0,-,-,60,,,
76,722,RP,PD,221,VIBDI,1,0,-,-,110,A,,
76,722,RP,PD,221,VIBDI,1,0,-,-,170,,,
76,722,RP,PD,221,BERTH,1,0,-,-,300,,,
76,722,RP,PD,221,VIBDI,1,0,-,-,60,A,,
76,722,RP,PD,221,VIBDI,1,0,-,-,60,A,,
76,722,RP,PD,221,VIBDI,1,0,-,-,80,,,
76,722,RP,PD,221,VIBDI,1,0,-,-,220,A,,
76,722,RP,PD,221,VIBDI,1,0,-,-,70,A,,
76,722,RP,PD,221,BERTH,1,0,-,-,250,,,
76,722,RP,PD,221,BERTH,1,2,K4591,K4592,500,A,,
76,722,RP,PD,221,BERTH,1,1,K4593,K4593,370,A,,
76,722,RP,PD,221,VIBDI,1,0,-,-,100,A,,
76,722,RP,PD,221,VIBDI,2,0,-,-,150,,,
76,722,RP,PD,221,BERTH,1,2,K4595,K4596,800,A,,
76,722,RP,PD,221,RUBPH,1,0,-,-,24,A,,
76,722,RP,PD,222,BERTH,1,0,-,-,500,A,,
76,722,RP,PD,222,BERTH,1,3,K4598,K4600,500,A,,
76,722,RP,PD,222,VIBDI,1,0,-,-,250,A,,
76,722,RP,PD,222,VIBDI,1,0,-,-,170,A,,
76,722,RP,PD,222,VIBDI,1,0,-,-,170,A,,
76,722,RP,PD,222,BERTH,1,0,-,-,250,A,,
76,727,PD,ML; HW; DR,229,VIBDI,1,1,K5032,K5032,40,A,,
76,727,PD,ML; HW; DR,229,LIGOB,1,0,-,-,125,,,
76,727,PD,ML; HW; DR,229,LIGOB,2,0,-,-,200,,,
76,727,PD,ML; HW; DR,229,RUBXX,1,0,-,-,20,,,
76,727,PD,ML; HW; DR,229,ROSMU,1,0,-,-,100,EGGS ON RUBPH,,
77,723,ML,PD; DR,223,RUBPH,1,0,-,-,120,,,
77,723,ML,PD; DR,223,PRUSE,1,0,-,-,100,,,
77,723,ML,PD; DR,223,PRUSE,1,0,-,-,250,,,
77,723,ML,PD; DR,223,RUBXX,1,2,K4993,K4994,40,,,
77,723,ML,PD; DR,223,PRUSE,1,1,K4995,K4995,175,A,,
77,723,ML,PD; DR,223,PRUSE,2,0,-,-,225,A,,
77,723,DR,ML; PD,223,PRUSE,3,0,-,-,200,,,
77,723,DR,ML; PD,223,PRUSE,4,1,K4996,K4996,175,,,
77,723,DR,ML; PD,223,RUBXX,1,0,-,-,80,A; BLACK RASPBERRY?,,
77,723,DR,ML; PD,223,RUBXX,1,1,K4997,K4997,80,,,
77,723,DR,ML; PD,223,ROSMU,1,0,-,-,100,,,
77,723,DR,ML; PD,223,RUBXX,1,0,-,-,130,,,
77,723,DR,ML; PD,223,ROSMU,2,0,-,-,200,,,
77,723,DR,ML; PD,223,PRUSE,1,0,-,-,75,THE BOIS,,
77,723,DR,ML; PD,223,PRUSE,1,0,-,-,200,,,
77,723,DR,ML; PD,223,RUBXX,1,1,K4998,K4998,60,,,
77,723,DR,ML; PD,223,LIGOB,1,0,-,-,200,,,
77,723,DR,ML; PD,223,ROSMU,1,0,-,-,66,,,
77,723,ML,PD; DR,223,LIGOB,2,0,-,-,250,,,
77,723,ML,PD; DR,223,LIGOB,1,0,-,-,200,,,
77,723,ML,PD; DR,223,PRUSE,1,2,K4999,K4500,400,,,
77,723,ML,PD; DR,223,PRUSE,2,0,-,-,125,,,
77,723,ML,PD; DR,223,RUBXX,1,0,-,-,100,,,
77,723,ML,PD; DR,223,PRUSE,3,0,-,-,50,,,
77,723,ML,PD; DR,223,BERTH,1,1,K5001,K5001,150,,,
77,723,ML,PD; DR,223,FRAAM,1,0,-,-,30,,,
77,723,ML,PD; DR,223,ROSMU,1,1,K5002,K5002,100,A,,
77,723,ML,PD; DR,223,BERTH,2,1,K5003,K5003,200,,,
77,723,ML,PD; DR,223,LONMO,1,1,K5004,K5004,120,,,
77,723,ML,PD; DR,223,ROSMU,1,0,-,-,110,,,
77,723,ML,PD; DR,223,ROSMU,2,0,-,-,200,,,
77,723,ML,PD; DR,223,ROSMU,1,3,K5005,K5007,120,,,
77,723,ML,PD; DR,223,ROSMU,1,0,-,-,80,,,
78,723,DR,MLPD,223,PRUSE,1,0,-,-,150,,,
78,723,DR,MLPD,223,MALXX,1,1,K5008,K5008,150,PU OR PR,,
78,723,DR,MLPD,223,PRUSE,2,1,K5009,K5009,150,,,
78,723,DR,MLPD,223,PRUSE,1,0,-,-,175,,,
78,723,DR,MLPD,223,PRUSE,2,0,-,-,220,,,
78,723,DR,MLPD,223,RUBXX,1,0,-,-,40,,,
78,723,DR,MLPD,223,ROSMU,1,1,K5010,K5010,40,,,
78,723,DR,MLPD,223,ROSMU,2,0,-,-,300,A,,
78,723,DR,MLPD,223,FRAAM,1,0,-,-,60,,,
78,723,DR,MLPD,223,EUOAL,1,0,-,-,300,A,,
78,723,DR,MLPD,223,RUBXX,1,0,-,-,100,,,
78,723,DR,MLPD,223,PRUSE,3,0,-,-,100,,,
78,723,DR,MLPD,223,RUBXX,1,0,-,-,75,,,
78,723,DR,MLPD,223,EUOAL,1,0,-,-,175,,,
78,723,DR,MLPD,223,ROSMU,1,0,-,-,65,,,
78,723,DR,MLPD,223,RUBXX,1,0,-,-,225,,,
78,723,DR,MLPD,223,RUBXX,1,0,-,-,40,,,
78,723,DR,MLPD,223,RUBXX,1,0,-,-,30,,,
78,723,DR,MLPD,223,ROSMU,1,0,-,-,200,,,
78,723,DR,MLPD,223,ROSMU,2,0,-,-,150,,,
78,723,DR,MLPD,223,FRAAM,1,0,-,-,20,,,
78,723,DR,MLPD,223,LONMO,1,0,-,-,200,,,
78,723,DR,MLPD,223,ROSMU,1,,-,-,175,A,,
78,723,DR,MLPD,223,LONMO,2,0,-,-,105,,,
78,723,DR,MLPD,223,FRAAM,1,0,-,-,40,,,
78,723,DR,MLPD,223,ROSMU,1,0,-,-,100,,,
78,723,DR,MLPD,223,MALXX,1,0,-,-,225,A,,
78,723,DR,MLPD,223,MALXX,2,0,-,-,175,,,
78,723,DR,MLPD,223,MALXX,1,0,-,-,50,,,
78,723,ML,PD,224,FRAAM,1,0,-,-,30,,,
78,723,ML,PD,224,FRAAM,2,0,-,-,20,,,
78,723,ML,PD,224,RUBXX,1,0,-,-,50,A,,
78,723,ML,PD,224,MALXX,1,0,-,-,125,,,
79,726,DR,PD,225,VIBAC,1,0,-,-,40,,,
79,726,DR,PD,225,VIBAC,1,0,-,-,35,,,
79,726,DR,PD,225,VIBAC,1,0,-,-,40,,,
79,726,DR,PD,225,BERTH,1,0,-,-,300,A,,
79,726,DR,PD,225,VIBAC,1,0,-,-,25,,,
79,726,DR,PD,225,BERTH,1,0,-,-,250,,,
79,726,DR,PD,225,BERTH,1,0,-,-,350,,,
79,726,DR,PD,225,VIBAC,1,0,-,-,60,,,
79,726,DR,PD,225,VIBAC,1,1,K4652,K4652,80,,,
79,726,DR,PD,225,BERTH,1,0,-,-,400,,,
79,726,DR,PD,225,BERTH,1,2,K4653,K4654,350,,,
79,726,DR,PD,225,BERTH,1,0,-,-,350,,,
79,726,DR,PD,225,VIBAC,1,0,-,-,50,,,
79,726,DR,PD,225,BERTH,1,1,K4655,K4655,400,A,,
79,726,ML,HW,225,VIBAC,1,0,-,-,55,A,,
79,726,PD,HW; DR,226,VIBSI,1,0,-,-,70,,,
79,726,PD,HW; DR,226,BERTH,1,0,-,-,650,A,,
79,726,PD,HW; DR,226,VIBPL,1,0,-,-,50,,,
79,726,PD,HW; DR,226,VIBSI,1,0,-,-,110,A,,
79,726,PD,HW; DR,226,VIBSI,1,0,-,-,225,,,
79,726,PD,HW; DR,226,VIBSI,1,1,K4626,K4626,100,A,,
79,726,PD,HW; DR,226,VIBPL,1,0,-,-,60,,,
79,726,PD,HW; DR,226,BERTH,1,0,-,-,1000,,,
79,726,PD,HW; DR,226,VIBPL,1,0,-,-,200,,,
79,726,PD,HW; DR,226,ROSMU,1,2,K4627,K4628,120,,,
79,726,PD,HW; DR,226,VIBPL,1,0,-,-,80,A,,
79,726,PD,HW; DR,226,ROSMU,1,4,K4629,K4632,115,A,,
79,726,PD,HW; DR,226,VIBSI,1,0,-,-,70,,,
79,726,PD,HW; DR,226,BERTH,1,1,K4633,K4633,750,A,,
79,726,PD,HW; DR,226,VIBPL,1,0,-,-,100,A,,
79,726,PD,HW; DR,226,ROSMU,1,0,-,-,30,A,,
79,726,PD,HW; DR,226,FRAAM,1,0,-,-,15,,,
79,726,PD,HW; DR,226,ROSMU,0,0,-,-,100,A,,
80,726,PD,HWDR,226,LIGOB,1,0,-,-,80,,,
80,726,PD,HWDR,226,LIGOB,2,0,-,-,50,,,
80,727,PD,MLHW,227,CRAXX,1,0,-,-,75,,,
80,727,PD,DR,227,BERTH,1,0,-,-,300,,,
80,727,PD,DR,227,CRAXX,1,0,-,-,80,A,,
80,727,PD,DR,227,CRAXX,2,0,-,-,150,,,
80,727,PD,DR,227,BERTH,1,0,-,-,250,,,
80,727,PD,DR,227,CRAXX,1,0,-,-,90,,,
80,727,PD,DR,227,CRAXX,2,0,-,-,60,,,
80,727,PD,DR,227,CRAXX,1,1,K5024,K5024,170,,,
80,727,PD,DR,227,BERTH,1,1,K5025,K5025,250,,,
80,727,PD,DR,227,BERTH,1,0,-,-,50,A,,
80,727,PD,DR,227,BERTH,1,0,-,-,350,A,,
80,727,PD,DR,227,BERTH,1,1,K5026,K5026,400,A,,
80,727,PD,DR,227,VIBDI,1,0,-,-,150,A,,
80,727,PD,DR,227,VIBDI,2,0,-,-,115,,,
80,727,PD,DR,227,BERTH,1,1,K5027,K5027,700,A,,
80,727,PD,DR,227,BERTH,1,1,K5028,K5028,900,,,
80,727,PD,DR,227,BERTH,1,0,-,-,350,A,,
80,727,PD,DR,227,BERTH,1,1,K5029,K5029,350,A,,
80,727,PD,DR,228,VIBSI,1,0,-,-,150,,,
80,727,PD,DR,228,VIBSI,1,2,K5030,K5031,75,,,
80,727,PD,DR,228,RUBXX,1,0,-,-,10,,,
80,727,PD,DR,228,RUBXX,1,0,-,-,15,,,
80,727,PD,DR,228,RUBXX,1,0,-,-,70,,,
80,727,PD,DR,228,RUBXX,1,0,-,-,70,,,
80,727,PD,DR,228,RUBXX,1,0,-,-,20,,,
80,727,PD,DR,228,RUBXX,1,0,-,-,35,,,
80,727,PD,DR,228,RUBXX,1,0,-,-,15,,,
80,727,PD,DR,228,RUBXX,1,0,-,-,35,,,
80,727,PD,DR,228,VIBSI,1,0,-,-,100,,,
80,727,PD,DR,229,LIGOB,1,0,-,-,60,A,,
80,727,PD,DR,229,FRAAM,1,0,-,-,70,A,,
81,719,HW,RP,216,MALXX,1,1,K4497,K4497,130,A,,
81,719,HW,RP,216,MALXX,2,0,-,-,140,A,,
81,719,HW,RP,216,MALXX,3,1,K4498,K4498,120,A,,
81,719,HW,RP,216,LONMO,1,0,-,-,70,A,,
81,719,HW,RP,216,MALXX,1,0,-,-,75,"WEIRD(SMALL FRUITS, WEIRD LEAVES)",,
81,719,HW,RP,216,MALXX,2,0,-,-,260,A,,
81,719,HW,RP,216,MALXX,3,0,-,-,270,A,,
81,727,PD,HW/DR/ML,229,MALXX,1,1,K5033,K5033,100,,,
81,727,PD,HW/DR/ML,229,ROSMU,1,0,-,-,90,A,,
81,727,PD,HW/DR/ML,229,LIGOB,1,0,-,-,130,A,,
81,727,PD,HW/DR/ML,229,VIBPL,1,0,-,-,70,,,
81,727,PD,HW/DR/ML,229,LIGOB,1,0,-,-,120,,,
81,727,PD,HW/DR/ML,229,PRUSE,1,0,-,-,120,,,
81,727,PD,HW/DR/ML,229,PRUSE,1,1,K5034,K5034,50,,,
81,727,PD,HW/DR/ML,229,ROSMU,1,0,-,-,70,A,,
81,727,PD,HW/DR/ML,229,ROSMU,1,0,-,-,40,A,,
81,727,PD,HW/DR/ML,229,LIGOB,1,0,-,-,150,A,,
81,727,PD,HW/DR/ML,229,ROSMU,1,3,K5035,K5037,150,,,
