sheet,date,recorder,collector,transect,treeSpecies,branchNum,catCount,catNumMin,catNumMax,lfCount,notes,data entry notes
,721,ML,PD,219,MALXX,1,1,K4564,K4564,300,,
,721,ML,PD,219,BERTH,1,0,-,-,200,A,
,721,ML,PD,220,VIBAC,1,0,-,-,40,,
,721,ML,PD,220,LONMO,1,1,K4565,K4565,80,,
,721,ML,PD,220,ROSMU,1,0,-,-,150,,
,721,ML,PD,220,LONMO,1,1,K4566,K4566,175,,
,721,ML,PD,220,MALXX,1,1,K4567,K4567,120,,
,721,ML,PD,220,VIBDI,1,0,-,-,50,,
,721,ML,PD,220,MALXX,1,1,K4568,K4568,150,A,
,721,ML,PD,220,LONMO,1,0,-,-,125,,
,721,ML,PD,220,PRUSE,1,1,K4569,K4569,100,,
,721,ML,PD,220,PRUSE,2,3,K4570,K4572,250,,
,721,ML,PD,220,PRUSE,1,0,-,-,100,,
,721,ML,PD,220,PRUSE,1,1,K4573,K4573,100,,
,721,ML,PD,220,PRUSE,1,0,-,-,120,,
73,719,ML,KD,216,LIGOB,1,0,-,-,170,,
,719,ML,KD,216,LIGOB,2,0,-,-,230,,
,719,ML,KD,216,LIGOB,3,0,-,-,200,,
,719,ML,KD,216,RUBXX,1,0,-,-,40,,
,719,ML,KD,216,RUBXX,1,0,-,-,35,,
,720,ML,PD; DR,218,VIBDE,1,1,K4539,K4539,150,,
,720,ML,PD; DR,218,PRUSE,1,0,-,-,80,,
,720,ML,PD; DR,218,PRUSE,1,1,K4540,K4540,180,,
,720,ML,PD; DR,218,LIGOB,1,0,-,-,400,A,
,720,ML,PD; DR,218,PRUSE,1,0,-,-,150,,
,720,ML,PD; DR,218,LONMO,1,0,-,-,150,,
,720,ML,PD; DR,218,ROSMU,1,0,-,-,50,A,
,720,ML,PD; DR,218,PRUSE,1,0,-,-,130,,
,720,ML,PD; DR,218,PRUSE,1,0,-,-,100,,
,720,ML,PD; DR,218,LONMO,1,0,-,-,110,,
,720,ML,PD; DR,218,PRUSE,1,0,-,-,175,,
,720,ML,PD; DR,218,PRUSE,1,0,-,-,130,A,
,720,ML,PD; DR,218,PRUSE,2,2,K4541,K4542,250,,
,720,ML,PD; DR,218,LIGOB,1,1,K4543,K4543,500,A,
,720,ML,PD; DR,218,PRUSE,3,2,K4544,K4545,100,,
,720,ML,PD; DR,218,LIGOB,1,0,-,-,400,,
,720,ML,PD; DR,218,VIBLE,1,1,K4546,K4546,120,A,
,720,ML,PD; DR,218,VIBLE,1,0,-,-,250,,
,720,ML,PD; DR,218,VIBLE,1,0,-,-,100,,
,720,ML,PD; DR,218,VIBLE,1,0,-,-,30,,
,720,ML,PD; DR,218,LIGOB,1,0,-,-,150,,
,720,ML,PD; DR,218,VIBSI,1,0,-,-,85,,
,720,ML,PD; DR,218,VIBSI,1,0,-,-,100,,
,720,ML,PD; DR,218,VIBSI,1,0,-,-,100,,
,720,ML,PD; DR,218,FRAAM,1,0,-,-,80,,
,720,ML,PD; DR,218,LIGOB,1,0,-,-,200,,
,720,ML,PD; DR,218,LIGOB,1,0,-,-,300,,
,720,ML,PD; DR,218,LIGOB,1,0,-,-,400,,
74,716,ML,ML,215,BERTH,1,0,-,-,400,,
,716,ML,ML,215,BERTH,1,1,K4410,K4410,600,,
,719,ML,KD,216,MALXX,1,0,-,-,250,,
,719,ML,KD,216,MALXX,2,0,-,-,200,,
,719,ML,KD,216,MALXX,3,0,-,-,200,,
,719,ML,KD,216,LIGOB,1,0,-,-,300,A,
,719,ML,KD,216,ROSMU,1,1,K4466,K4466,150,,
,720,PD,DR,217,FRAAM,1,0,-,-,50,,
,720,PD,DR,217,FRAAM,1,0,-,-,40,,
,720,PD,DR,217,FRAAM,2,0,-,-,40,,
,720,PD,DR,217,ROSMU,1,0,-,-,60,A,
,720,PD,DR,217,ROSMU,1,1,K4528,K4528,90,,
,720,PD,DR,217,SAMCA,1,1,K4529,K4529,60,,
,720,PD,DR,217,SAMCA,1,0,-,-,50,,
,720,PD,DR,217,RUBXX,1,1,K4530,K4530,60,,
,720,PD,DR,217,RUBXX,1,0,-,-,30,,
,720,PD,DR,217,ROSMU,1,0,-,-,175,,
,720,PD,DR,217,FRAAM,1,0,-,-,65,,
,720,PD,DR,217,RUBXX,1,0,-,-,30,,
,720,PD,DR,217,ROSMU,1,1,K4531,K4531,300,SUN LEAVES; A,
,720,PD,DR,218,PRUSE,1,2,K4532,K4533,150,A,
,720,PD,DR,218,PRUSE,2,1,K4534,K4534,135,,
,720,PD,DR,218,ROSMU,1,0,-,-,100,A,
,720,PD,DR,218,ROSMU,1,0,-,-,110,A,
,720,PD,DR,218,RUBXX,1,0,-,-,40,,
,720,PD,DR,218,RUBXX,1,0,-,-,35,,
,720,PD,DR,218,LONMO,1,0,-,-,120,,
,720,PD,DR,218,LONMO,2,0,-,-,95,,
,720,PD,DR,218,ROSMU,1,2,K4535,K4536,60,,
,720,PD,DR,218,ROSMU,1,2,K4537,K4538,450,A,
,720,PD,DR,218,ROSMU,2,0,-,-,190,A,
,720,PD,DR,218,ROSMU,1,0,-,-,210,,
,720,PD,DR,218,VIBDE,1,0,-,-,80,A,
75,722,ML,HW,221,BERTH,1,0,-,-,500,A,
,722,ML,HW,221,BERTH,1,0,-,-,400,A,
,722,ML,HW,221,BERTH,1,0,-,-,500,A,
,722,ML,HW,222,FRAAM,1,1,K4597,K4597,95,,
,722,ML,HW,222,BERTH,1,0,-,-,400,,
,722,ML,HW,222,BERTH,1,0,-,-,750,A,
,722,ML,HW,222,AMEXX,1,1,K4601,K4601,250,A,
,722,ML,HW,222,AMEXX,2,2,K4602,K4603,150,A,
,722,ML,HW,222,FRAAM,1,1,K4604,K4604,80,A,
,723,PD,ML,224,ROSMU,1,0,-,-,60,,
,726,ML,PD; HW,225,BERTH,1,0,-,-,300,,
,726,ML,PD; HW,225,VIBAC,1,0,-,-,65,,
,726,ML,PD; HW,225,BERTH,2,0,-,-,150,,
,726,ML,PD; HW,225,FRAAM,1,1,K4621,K4621,8,,
,726,ML,PD; HW,225,VIBAC,1,0,-,-,45,A,
,726,ML,PD; HW,225,VIBAC,1,0,-,-,70,,
,726,ML,HW,225,VIBAC,1,0,-,-,50,,
,726,ML,HW,225,VIBAC,1,0,-,-,100,,
,726,ML,HW,225,VIBAC,1,0,-,-,30,A,
,726,ML,HW,225,VIBAC,1,1,K4622,K4622,80,A,
,726,ML,HW,225,RUBXX,1,0,-,-,60,,
,726,ML,HW,225,FRAAM,1,1,K4623,K4623,15,A,
,726,ML,HW,225,VIBDI,1,0,-,-,300,A,
,726,ML,HW,225,VIBAC,1,0,-,-,110,A,
,726,ML,HW,225,VIBAC,1,0,-,-,120,A,
,726,ML,HW,225,BERTH,1,0,-,-,600,A,
,726,ML,HW,225,VIBAC,1,0,-,-,50,A,
,726,ML,HW,225,BERTH,1,2,K4624,K4625,650,A,
,726,ML,HW,225,VIBDI,1,0,-,-,200,A,
,726,ML,HW,225,BERTH,1,0,-,-,450,A,
,726,ML,HW,225,ROSMU,1,0,-,-,50,A,
,726,ML,HW,225,ROSMU,1,0,-,-,50,A,
,726,ML,HW,225,VIBAC,1,0,-,-,25,END OF TRANSECT,
76,722,RP,PD,221,VIBDI ,1,0,-,-,180,A,
,722,RP,PD,221,BERTH,1,0,-,-,300,A,
,722,RP,PD,221,BERTH,1,0,-,-,400,A,
,722,RP,PD,221,FRAAM,1,1,K4590,K4590,10,,
,722,RP,PD,221,BERTH,1,0,-,-,400,A,
,722,RP,PD,221,VIBDI,1,0,-,-,100,,
,722,RP,PD,221,VIBDI,2,0,-,-,60,,
,722,RP,PD,221,VIBDI,1,0,-,-,110,A,
,722,RP,PD,221,VIBDI,1,0,-,-,170,,
,722,RP,PD,221,BERTH,1,0,-,-,300,,
,722,RP,PD,221,VIBDI,1,0,-,-,60,A,
,722,RP,PD,221,VIBDI,1,0,-,-,60,A,
,722,RP,PD,221,VIBDI,1,0,-,-,80,,
,722,RP,PD,221,VIBDI,1,0,-,-,220,A,
,722,RP,PD,221,VIBDI,1,0,-,-,70,A,
,722,RP,PD,221,BERTH,1,0,-,-,250,,
,722,RP,PD,221,BERTH,1,2,K4591,K4592,500,A,
,722,RP,PD,221,BERTH,1,1,K4593,K4593,370,A,
,722,RP,PD,221,VIBDI,1,0,-,-,100,A,
,722,RP,PD,221,VIBDI,2,0,-,-,150,A,
,722,RP,PD,221,BERTH,1,2,K4595,K4596,800,A,
,722,RP,PD,221,RUBPH,1,0,-,-,24,A,
,722,RP,PD,222,BERTH,1,0,-,-,500,A,
,722,RP,PD,222,BERTH,1,3,K4598,K4600,500,A,
,722,RP,PD,222,VIBDI,1,0,-,-,250,A,
,722,RP,PD,222,VIBDI,1,0,-,-,170,A,
,722,RP,PD,222,VIBDI,1,0,-,-,170,A,
,722,RP,PD,222,BERTH,1,0,-,-,250,A,
,727,PD,ML HW DR,224,VIBDI,1,1,K5032,K5032,40,A,
,727,PD,ML HW DR,224,LIGOB,1,0,-,-,125,,
,727,PD,ML HW DR,224,LIGOB,2,0,-,-,200,,
,727,PD,ML HW DR,224,RUBXX,1,0,-,-,20,,
,727,PD,ML HW DR,224,ROSMU,1,0,-,-,100,,
77,723,ML,PD DR,223,RUBPH,1,0,-,-,120,EGGS ON RUBPH,
,723,ML,PD DR,223,PRUSE,1,0,-,-,100,,
,723,ML,PD DR,223,PRUSE,1,0,-,-,250,,
,723,ML,PD DR,223,RUBXX,1,2,K4993,K4994,40,,
,723,ML,PD DR,223,PRUSE,1,1,K4995,K4995,175,A,
,723,ML,PD DR,223,PRUSE,2,0,-,-,225,A,
,723,DR,ML PD,223,PRUSE,3,0,-,-,200,,
,723,DR,ML PD,223,PRUSE,4,1,K4996,K4996,175,,
,723,DR,ML PD,223,RUBXX,1,0,-,-,80,A; BLACKRASPBERRY?,
,723,DR,ML PD,223,RUBXX,1,1,K4997,K4997,80,,
,723,DR,ML PD,223,ROSMU,1,0,-,-,100,,
,723,DR,ML PD,223,RUBXX,1,0,-,-,130,,
,723,DR,ML PD,223,ROSMU,2,0,-,-,200,,
,723,DR,ML PD,223,PRUSE,1,0,-,-,75,THE BOIS,
,723,DR,ML PD,223,PRUSE,1,0,-,-,200,,
,723,DR,ML PD,223,RUBXX,1,1,K4998,K4998,60,,
,723,DR,ML PD,223,LIGOB,1,0,-,-,200,,
,723,DR,ML PD,223,ROSMU,1,0,-,-,66,,
,723,ML,PD DR,223,LIGOB,2,0,-,-,250,,
,723,ML,PD DR,223,LIGOB,1,0,-,-,200,,
,723,ML,PD DR,223,PRUSE,1,2,K4999,K5000,400,,
,723,ML,PD DR,223,PRUSE,2,0,-,-,125,,
,723,ML,PD DR,223,RUBXX,1,0,-,-,100,,
,723,ML,PD DR,223,PRUSE,3,0,-,-,50,,
,723,ML,PD DR,223,BERTH,1,1,K5001,K5001,150,,
,723,ML,PD DR,223,FRAAM,1,0,-,-,30,,
,723,ML,PD DR,223,ROSMU,1,1,K5002,K5002,100,A,
,723,ML,PD DR,223,BERTH,2,1,K5003,K5003,200,,
,723,ML,PD DR,223,LONMO,1,1,K5004,K5004,120,,
,723,ML,PD DR,223,ROSMU,1,0,-,-,110,,
,723,ML,PD DR,223,ROSMU,2,0,-,-,200,,
,723,ML,PD DR,223,ROSMU,1,3,K5005,K5007,120,,
,723,ML,PD DR,223,ROSMU,1,0,-,-,80,,
78,723,DR,ML PD,223,PRUSE,1,0,-,-,150,,
,723,DR,ML PD,223,MALXX,1,1,K5008,K5008,150,PU OR PR,
,723,DR,ML PD,223,PRUSE,2,1,K5009,K5009,150,,
,723,DR,ML PD,223,PRUSE,1,0,-,-,175,,
,723,DR,ML PD,223,PRUSE,2,0,-,-,220,,
,723,DR,ML PD,223,RUBXX,1,0,-,-,40,,
,723,DR,ML PD,223,ROSMU,1,1,K5010,K5010,40,,
,723,DR,ML PD,223,ROSMU,2,0,-,-,300,A,
,723,DR,ML PD,223,FRAAM,1,0,-,-,60,,
,723,DR,ML PD,223,EUOAL,1,0,-,-,300,A,
,723,DR,ML PD,223,RUBXX,1,0,-,-,100,,
,723,DR,ML PD,223,PRUSE,3,0,-,-,100,,
,723,DR,ML PD,223,RUBXX,1,0,-,-,75,,
,723,DR,ML PD,223,EUOAL,1,0,-,-,175,,
,723,DR,ML PD,223,ROSMU,1,0,-,-,65,,
,723,DR,ML PD,223,RUBXX,1,0,-,-,25,,
,723,DR,ML PD,223,RUBXX,1,0,-,-,40,,
,723,DR,ML PD,223,RUBXX,1,0,-,-,30,,
,723,DR,ML PD,223,ROSMU,1,0,-,-,200,,
,723,DR,ML PD,223,ROSMU,2,0,-,-,150,,
,723,DR,ML PD,223,FRAAM,1,0,-,-,20,,
,723,DR,ML PD,223,LONMO,1,0,-,-,200,,
,723,DR,ML PD,223,ROSMU,1,0,-,-,175,A,
,723,DR,ML PD,223,LONMO,2,0,-,-,105,,
,723,DR,ML PD,223,FRAAM,1,0,-,-,40,,
,723,DR,ML PD,223,ROSMU,1,0,-,-,100,,
,723,DR,ML PD,223,MALXX,1,0,-,-,225,A,
,723,DR,ML PD,223,MALXX,2,0,-,-,175,,
,723,DR,ML PD,223,MALXX,1,0,-,-,50,A,
,723,ML,PD,224,FRAAM,1,0,-,-,30,,
,723,ML,PD,224,FRAAM,2,0,-,-,20,,
,723,ML,PD,224,RUBXX,1,0,-,-,50,,
,723,ML,PD,224,MALXX,1,0,-,-,125,,
79,726,DR,PD,225,VIBAC,1,0,-,-,40,,
,726,DR,PD,225,VIBAC,1,0,-,-,35,,
,726,DR,PD,225,VIBAC,1,0,-,-,40,,
,726,DR,PD,225,BERTH,1,0,-,-,300,A,
,726,DR,PD,225,VIBAC,1,0,-,-,25,,
,726,DR,PD,225,BERTH,1,0,-,-,250,,
,726,DR,PD,225,BERTH,1,0,-,-,350,,
,726,DR,PD,225,VIBAC,1,0,-,-,60,,
,726,DR,PD,225,VIBAC,1,1,K4652,K4652,80,,
,726,DR,PD,225,BERTH,1,0,-,,400,,
,726,DR,PD,225,BERTH,1,2,K4653,K4654,350,,
,726,DR,PD,225,BERTH,1,0,-,-,350,,
,726,DR,PD,225,VIBAC,1,0,-,-,50,,
,726,DR,PD,225,BERTH,1,1,K4655,K4655,400,A,
,726,ML,HW,225,VIBAC,1,0,-,-,55,A,
,726,ML,HW,226,VIBSI,1,0,-,-,70,,
,726,ML,HW,226,BERTH,1,0,-,-,650,A,
,726,ML,HW,226,VIBPL,1,0,-,-,50,,
,726,ML,HW,226,VIBSI ,1,0,-,-,110,A,
,726,ML,HW,226,VIBSI,1,0,-,-,225,,
,726,ML,HW,226,VIBSI,1,1,K4626,K4626,100,A,
,726,ML,HW,226,VIBPL,1,0,-,-,60,,
,726,ML,HW,226,BERTH,1,0,-,-,1000,,
,726,ML,HW,226,VIBPL,1,0,-,-,200,,
,726,ML,HW,226,ROSMU,1,2,K44627,K4628,120,,
,726,ML,HW,226,VIBPL,1,0,-,-,80,A,
,726,ML,HW,226,ROSMU,1,4,K4629,K4632,115,A,
,726,ML,HW,226,VIBSI,1,0,-,-,70,,
,726,ML,HW,226,BERTH,1,1,K4633,K4633,750,A,
,726,ML,HW,226,VIBPL,1,0,-,-,100,A,
,726,ML,HW,226,ROSMU,1,0,-,-,30,A,
,726,ML,HW,226,FRAAM,1,0,-,-,15,,
,726,ML,HW,226,ROSMU,0,0,-,-,100,A,
80,726,PD,HW DR,226,LIGOB,1,0,-,-,80,,
,726,PD,HW DR,226,LIGOB,2,0,-,-,50,,
,727,PD,ML HW DR,227,CRAXX,1,0,-,-,75,,
,727,PD,ML HW DR,227,BERTH,1,0,-,-,300,,
,727,PD,ML HW DR,227,CRAXX,1,0,-,-,80,A,
,727,PD,ML HW DR,227,CRAXX,2,0,-,-,150,,
,727,PD,ML HW DR,227,BERTH,1,0,-,-,250,,
,727,PD,ML HW DR,227,CRAXX,1,0,-,-,90,,
,727,PD,ML HW DR,227,CRAXX,2,0,-,-,60,,
,727,PD,ML HW DR,227,CRAXX,1,1,K5024,K5024,170,,
,727,PD,ML HW DR,227,BERTH,1,1,K5025,K5025,250,,
,727,PD,ML HW DR,227,BERTH,1,0,-,-,50,A,
,727,PD,ML HW DR,227,BERTH,1,0,-,-,350,A,
,727,PD,ML HW DR,227,BERTH,1,1,K5026,K5026,400,A,
,727,PD,ML HW DR,227,VIBDI,1,0,-,-,150,A,
,727,PD,ML HW DR,227,VIBDI,2,0,-,-,115,,
,727,PD,ML HW DR,227,BERTH,1,1,K5027,K5027,700,A,
,727,PD,ML HW DR,227,BERTH,1,1,K5028,K5028,900,,
,727,PD,ML HW DR,227,BERTH,1,0,-,-,350,A,
,727,PD,ML HW DR,227,BERTH,1,1,K5029,K5029,350,A,
,727,PD,ML HW DR,228,VIBSI,1,0,-,-,150,,
,727,PD,ML HW DR,228,VIBSI,1,2,K5030,K5031,75,,
,727,PD,ML HW DR,228,RUBXX,1,0,-,-,10,,
,727,PD,ML HW DR,228,RUBXX,1,0,-,-,15,,
,727,PD,ML HW DR,228,RUBXX,1,0,-,-,70,,
,727,PD,ML HW DR,228,RUBXX,1,0,-,-,70,,
,727,PD,ML HW DR,228,RUBXX,1,0,-,-,20,,
,727,PD,ML HW DR,228,RUBXX,1,0,-,-,35,,
,727,PD,ML HW DR,228,RUBXX,1,0,-,-,15,,
,727,PD,ML HW DR,228,RUBXX,1,0,-,-,35,,
,727,PD,ML HW DR,228,VIBSI,1,0,-,-,100,,
,727,PD,ML HW DR,229,LIGOB,1,0,-,-,60,A,
,727,PD,ML HW DR,229,FRAAM,1,0,-,-,70,A,
81,719,HW,RP,216,MALXX,1,1,K4497,K4497,130,A,
,719,HW,RP,216,MALXX,2,0,-,-,140,A,
,719,HW,RP,216,MALXX,3,1,K4498,K4498,120,,
,719,HW,RP,216,LONMO,1,0,-,-,70,A,
,719,HW,RP,216,MALXX,1,0,-,-,75,WEIRD(SMALL FRUITS; WEIRD LEAVES),
,719,HW,RP,216,MALXX,2,0,-,-,260,A,
,719,HW,RP,216,MALXX,3,0,-,-,270,A,
,727,PD,ML HW DR,229,MALXX,1,1,K5033,K5033,100,,
,727,PD,ML HW DR,229,ROSMU,1,0,-,-,90,A,
,727,PD,ML HW DR,229,LIGOB,1,0,-,-,130,A,
,727,PD,ML HW DR,229,VIBPL,1,0,-,-,70,,
,727,PD,ML HW DR,229,LIGOB,1,0,-,-,120,,
,727,PD,ML HW DR,229,PRUSE,1,0,-,-,120,,
,727,PD,ML HW DR,229,PRUSE,1,1,K5034,K5034,50,,
,727,PD,ML HW DR,229,ROSMU,1,0,-,-,70,A,
,727,PD,ML HW DR,229,ROSMU,1,0,-,-,40,A,
,727,PD,ML HW DR,229,LIGOB,1,0,-,-,150,A,
,727,PD,ML HW DR,229,ROSMU,1,3,K5035,K5037,150,,
,727,PD,ML HW DR,229,ROSMU,1,0,-,-,100,,
,727,PD,ML HW DR,229,ROSMU,1,2,K5038,K5039,95,A,
,727,PD,ML HW DR,229,MALXX,1,0,-,-,200,A,
,727,PD,ML HW DR,229,VIBPL,1,0,-,-,60,,
,727,PD,ML HW DR,229,VIBPL,1,0,-,-,75,,
,727,PD,ML HW DR,229,LIGOB,1,1,K5040,K5040,120,,
,727,PD,ML HW DR,229,RUBXX,1,0,-,-,25,,
,727,PD,ML HW DR,229,MALXX,1,1,K5041,K5041,200,,
,727,PD,ML HW DR,229,RUBXX,1,0,-,-,30,,
,728,PD,ML,230,VIBAC,1,0,-,-,75,,
,728,PD,ML,230,CRAXX,1,0,-,-,75,,
,728,PD,ML,230,VIBAC,1,0,-,-,100,,
,728,PD,ML,230,VIBAC,2,0,-,-,150,A,
,728,PD,ML,230,VIBAC,1,0,-,-,50,,
,728,PD,ML,230,FRAAM,1,0,-,-,4,,
82,728,ML,ML,230,VIBAC,1,0,-,-,60,A,
,728,ML,ML,230,CRAXX,1,0,-,-,70,A,
,728,ML,ML,230,CRAXX,1,0,-,-,80,A,
,728,ML,ML,230,AMEXX,1,0,-,-,85,A,
,728,ML,ML,230,AMEXX,1,0,-,-,100,A,
,728,ML,ML,230,AMEXX,2,0,-,-,60,A,
,728,ML,ML,230,VIBAC,1,0,-,-,60,,
,728,ML,ML,230,AMEXX,1,0,-,-,80,,
,728,ML,ML,230,AMEXX,1,0,-,-,100,,
,728,ML,ML,230,FRAAM,1,0,-,-,15,,
,728,ML,ML,230,FRAAM,1,0,-,-,25,,
,728,ML,ML,230,AMEXX,1,0,-,-,40,,
,728,ML,ML,230,AMEXX,2,0,-,-,30,,
,728,ML,ML,230,VIBAC,1,0,-,-,50,A,
,728,ML,ML,230,VIBAC,1,0,-,-,80,A,
,728,ML,ML,230,AMEXX,1,0,-,-,30,,
,728,ML,ML,230,VIBAC,1,0,-,-,120,A,
,728,PD,PD,230,VIBAC,1,0,-,-,85,,
,728,PD,PD,230,VIBAC,1,0,-,-,100,A,
,728,PD,PD,230,VIBAC,1,0,-,-,125,A,
,728,PD,PD,230,VIBAC,1,0,-,-,80,A,
,728,PD,PD,230,VIBAC,1,0,-,-,50,A,
,728,PD,PD,230,VIBAC,1,0,-,-,90,A,
,728,PD,PD,231,AMEXX,1,0,-,-,200,A,
,728,PD,PD,231,RUBXX,1,0,-,-,17,,
,728,PD,PD,231,AMEXX,1,0,-,-,175,,
,728,PD,PD,231,AMEXX,1,0,-,-,125,A,
,728,PD,PD,231,AMEXX,1,0,-,-,45,,
,728,ML,ML,231,ROSMU,1,0,-,-,100,A,
,728,ML,ML,231,ROSMU,1,0,-,-,150,A,
,728,ML,ML,231,ROSMU,1,0,-,-,200,,
,728,ML,PD,231,AMEXX,1,0,-,-,200,,
83,728,ML,ML,231,SAMCA,1,0,-,-,15,,
,728,ML,ML,231,CRAXX,1,0,-,-,80,,
,728,ML,ML,231,CRAXX,1,0,-,-,150,,
,728,ML,ML,231,PRUSE,1,0,-,-,45,,
,728,ML,ML,231,MALXX,1,0,-,-,190,,
,729,DR,ML,232,VIBLE,1,0,-,-,90,,
,729,DR,ML,232,VIBLE,2,1,K4683,K4683,100,A,
,729,DR,ML,232,VIBLE,1,0,-,-,60,A,
,729,DR,ML,232,CRAXX,1,0,-,-,85,A,
,729,DR,ML,232,CRAXX,2,0,-,-,85,,
,729,DR,ML,232,VIBLE,1,1,K4684,K4684,120,,
,729,DR,ML,232,VIBLE,1,0,-,-,70,,
,729,DR,ML,232,LIGOB,1,0,-,-,150,,
,729,DR,ML,232,CRAXX,1,1,K4685,K4685,75,,
,729,DR,ML,232,LIGOB,1,0,-,-,130,,
,729,DR,ML,232,BERTH,1,0,-,-,250,A,
,729,DR,ML,232,CRAXX,1,0,-,-,75,,
,729,DR,ML,232,ROSMU,2,0,-,-,100,,
,729,DR,ML,232,MALXX,1,2,K4686,K4687,110,A,
,729,DR,ML,232,MALXX,1,1,K4688,K4688,200,,
,729,DR,ML,232,MALXX,2,1,K4689,K4689,200,,
,729,DR,ML,232,ROSMU,1,0,-,-,150,A,
,729,DR,ML,232,ROSMU,1,0,-,-,75,,
,729,DR,ML,233,LONMO,1,0,-,-,225,A,
,729,DR,ML,233,LONMO,2,0,-,-,225,,
,729,DR,ML,233,RUBXX,1,0,-,-,50,,
,729,DR,ML,233,RUBXX,1,0,-,-,50,,
,729,DR,ML,233,RUBXX,1,0,-,-,100,A,
,729,DR,ML,233,ROSMU,1,0,-,-,40,,
,729,DR,ML,233,PRUSE,1,1,K4690,K4690,150,,
,729,DR,ML,233,PRUSE,2,3,K4691,K4693,110,A,
,729,DR,ML,233,ROSMU,1,2,K4694,K9645,100,A,
,729,DR,ML,233,MALXX,1,0,-,-,100,A,
,729,DR,ML,233,ROSMU,1,0,-,-,UNK,A,
84,729,DR,ML,233,ROSMU,1,1,K4696,K4696,150,A,
,729,DR,ML,233,VIBLE,1,0,-,-,150,RE-DO,
,729,DR,ML,233,VIBLE,2,1,K4697,K4697,120,,
,730,PD,ML,234,PRUSE,1,0,-,-,120,,
,730,PD,ML,234,PRUSE,2,1,K4714,K4714,120,,
,730,PD,ML,234,ROSMU,1,0,-,-,75,,
,730,PD,ML,234,FRAAM,1,0,-,-,20,,
,730,PD,ML,234,LIGOB,1,1,K4715,K4715,250,A,
,730,PD,ML,234,LIGOB,2,0,-,-,175,A,
,730,PD,ML,234,ROSMU,1,0,-,-,60,,
,730,PD,ML,234,ROSMU,2,0,-,-,100,,
,730,PD,ML,234,FRAAM,1,0,-,-,17,,
,730,PD,ML,234,ROSMU,1,0,-,-,175,,
,730,PD,ML,234,ROSMU,1,0,-,-,175,,
,730,PD,ML,234,RUBXX,1,0,-,-,40,,
,730,PD,ML,234,ROSMU,1,0,-,-,300,A,
,730,PD,ML,234,ROSUMU,1,0,-,-,150,A,
,730,PD,ML,234,LIGOB,1,0,-,-,120,,
,730,PD,ML,234,LIGOB,2,0,-,-,130,,
,730,PD,ML,234,LIGOB,3,0,-,-,60,A,
,730,PD,ML,234,VIBLSI,1,0,-,-,75,A,
,730,PD,ML,234,LIGOB,1,0,-,-,130,A,
,730,PD,ML,235,RUBXX,1,0,-,-,65,,
,730,PD,ML,235,FRAAM,1,0,-,-,60,A,
,730,PD,ML,235,ROSMU,1,0,-,-,100,A,
,730,PD,ML,235,FRAAM,1,0,-,-,60,,
,730,PD,ML,235,RUBXX,1,0,-,-,50,,
,730,PD,ML,235,LIGOB,1,0,-,-,200,A,
,730,PD,ML,235,ROSMU,1,1,K4716,K4716,75,A,
,730,PD,ML,235,RUBXX,1,2,K4717,K4718,80,A,
,730,PD,ML,235,RUBXX,1,0,-,-,90,,
,730,PD,ML,235,BERTH,1,0,-,-,350,,
,730,PD,ML,235,RUBXX,1,0,-,-,50,,
85,730,PD,ML DR,235,ROSMU,1,3,K4719,K4721,80,,
,730,PD,ML DR,235,ROSMU,1,1,K4722,K4722,175,,
,730,PD,ML DR,235,ROSMU,1,1,K4723,K4723,110,A,
,730,PD,ML DR,235,ROSMU,1,2,K4725,K4726,130,,
,730,PD,ML DR,235,ROSMU,1,1,K4725,K4724,150,A,
,730,PD,ML DR,235,ROSMU,2,1,K4727,K4727,100,A,
,730,PD,ML DR,235,EUOAL,1,0,-,-,200,,
,730,PD,ML DR,235,FRAAM,1,0,-,-,85,,
,730,PD,ML DR,235,SAMCA,1,0,-,-,60,,
,730,PD,ML DR,235,ROSMU,1,0,-,-,90,,
,730,PD,ML DR,235,ROSMU,2,0,-,-,80,A,
